t_s,soc,temp_k,soh,v_term,v_ocv,current_a,p_screen,p_cpu,p_wifi,p_gps,p_net,p_load,p_charge,p_total,p_heat
5.700000000000000000e+02,9.562749492749283986e-01,2.992711027807704340e+02,9.999932625729238689e-01,4.138988319686969675e+00,4.167800180256409526e+00,4.990551506863059594e-01,3.485684729431167556e-02,1.930726600370607393e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999190530682591e-02,2.065583606772881442e+00,0.000000000000000000e+00,2.065583439570226165e+00,2.017994805987730178e+00
5.800000000000000000e+02,9.558222392895607822e-01,2.992711051923395189e+02,9.999931474507818274e-01,4.138393378635995212e+00,4.167209664228107791e+00,4.991268946339637580e-01,3.485684726864875932e-02,1.930726596752020630e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999183168306605e-02,2.065583604575767840e+00,0.000000000000000000e+00,2.065583435852352601e+00,2.017999079580971244e+00
5.900000000000000000e+02,9.553708324841747590e-01,2.992711075874996709e+02,9.999930323967484158e-01,4.137802740354922904e+00,4.166623422367584872e+00,4.991981401130947682e-01,3.485684724282731017e-02,1.930726593139600711e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999175760453107e-02,2.065583602393601836e+00,0.000000000000000000e+00,2.065583432140032372e+00,2.018003325179305474e+00
6.000000000000000000e+02,9.549207126204184437e-01,2.992711099666249197e+02,9.999929174100594675e-01,4.137216310391501395e+00,4.166041360859614073e+00,4.992688980860651715e-01,3.485684721684630810e-02,1.930726589532949955e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999168306822339e-02,2.065583600226043259e+00,0.000000000000000000e+00,2.065583428432864466e+00,2.018007543403751658e+00
6.100000000000000000e+02,9.544718636536766443e-01,2.992711123300767895e+02,9.999928024899693568e-01,4.136633997352047842e+00,4.165463388927152621e+00,4.993391791617697306e-01,3.485684719070470533e-02,1.930726585931682227e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999160807121479e-02,2.065583598072763039e+00,0.000000000000000000e+00,2.065583424730458084e+00,2.018011734855426287e+00
6.200000000000000000e+02,9.540242697309676556e-01,2.992711146782047535e+02,9.999926876357504435e-01,4.136055712765613457e+00,4.164889418696420265e+00,4.994089936112729444e-01,3.485684716440146103e-02,1.930726582335419828e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999153261045215e-02,2.065583595933441430e+00,0.000000000000000000e+00,2.065583421032431755e+00,2.018015900116425954e+00
6.300000000000000000e+02,9.535779151888377214e-01,2.992711170113470871e+02,9.999925728466920738e-01,4.135481370955783831e+00,4.164319365069539813e+00,4.994783513825886700e-01,3.485684713793551354e-02,1.930726578743796606e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999145668291012e-02,2.065583593807771567e+00,0.000000000000000000e+00,2.065583417338415106e+00,2.018020039750657801e+00
6.400000000000000000e+02,9.531327845512792551e-01,2.992711193298310945e+02,9.999924581221002473e-01,4.134910888919622884e+00,4.163753145604293771e+00,4.995472621146941350e-01,3.485684711130579427e-02,1.930726575156455516e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999138028553558e-02,2.065583591695454579e+00,0.000000000000000000e+00,2.065583413648046651e+00,2.018024154304627338e+00
6.500000000000000000e+02,9.526888625276568323e-01,2.992711216339738485e+02,9.999923434612973949e-01,4.134344186213257721e+00,4.163190680400469468e+00,4.996157351507033439e-01,3.485684708451120689e-02,1.930726571573046391e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999130341517828e-02,2.065583589596201808e+00,0.000000000000000000e+00,2.065583409960972894e+00,2.018028244308180064e+00
6.600000000000000000e+02,9.522461340106457284e-01,2.992711239240826444e+02,9.999922288636211576e-01,4.133781184843696721e+00,4.162631891992393030e+00,4.996837795503564217e-01,3.485684705755068280e-02,1.930726567993230613e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999122606875734e-02,2.065583587509733920e+00,0.000000000000000000e+00,2.065583406276850109e+00,2.018032310275202690e+00
6.700000000000000000e+02,9.518045840741984343e-01,2.992711262004550576e+02,9.999921143284241642e-01,4.133221809166464311e+00,4.162076705247247155e+00,4.997514041018571440e-01,3.485684703042310484e-02,1.930726564416674673e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.999999114824308089e-02,2.065583585435779135e+00,0.000000000000000000e+00,2.065583402595341234e+00,2.018036352704289715e+00
