t_s,soc,temp_k,soh,v_term,v_ocv,current_a,p_screen,p_cpu,p_wifi,p_gps,p_net,p_load,p_charge,p_total,p_heat
2.300000000000000000e+02,6.023640196790324142e-01,3.118266066252373321e+02,4.999759467778665534e-01,3.457859814452640457e+00,3.862569463018638682e+00,5.600053101452591164e+00,2.222055860392594617e+00,1.701076348377208092e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.999040394240146790e-02,1.983466511370787444e+01,0.000000000000000000e+00,1.983276176781908617e+01,2.103745749343115179e+01
2.350000000000000000e+02,5.974638913688209430e-01,3.118290369423539232e+02,4.999754624405288173e-01,3.453630676814181122e+00,3.859153372921773961e+00,5.606144629421067727e+00,2.222033910698450576e+00,1.700916867823308465e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.998941622700557863e-02,1.983323819120117193e+01,0.000000000000000000e+00,1.983113908629357169e+01,2.104207391488917267e+01
2.400000000000000000e+02,5.925680800986314889e-01,3.118314977929194356e+02,4.999749792279679084e-01,3.449406588813827668e+00,3.855755987109665828e+00,5.612231484839371731e+00,2.222009725005055891e+00,1.700753786815584689e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.998832789376639607e-02,1.983179234839443694e+01,0.000000000000000000e+00,1.982947756052350385e+01,2.104675616613386424e+01
2.450000000000000000e+02,5.876765374432215694e-01,3.118339904964055336e+02,4.999744971427204643e-01,3.445187103262910000e+00,3.852377320619870371e+00,5.618313546998026986e+00,2.221983077765329995e+00,1.700586851865487503e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.998712879327947833e-02,1.983032677153200396e+01,0.000000000000000000e+00,1.982777436917988467e+01,2.105150628779273703e+01
2.500000000000000000e+02,5.827892159503769154e-01,3.118365163408095100e+02,4.999740161873423849e-01,3.440971765328759258e+00,3.849017396128190605e+00,5.624390656271279099e+00,2.221953720907980045e+00,1.700415793905339612e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.998580776257219582e-02,1.982884066268284329e+01,0.000000000000000000e+00,1.982602650653681309e+01,2.105632641487455459e+01
2.550000000000000000e+02,5.779060690548715185e-01,3.118390765986348470e+02,4.999735363644118857e-01,3.436760112874339690e+00,3.845676243785645543e+00,5.630462605710720325e+00,2.221921381613324087e+00,1.700240325654951690e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.998435252501786108e-02,1.982733323031979111e+01,0.000000000000000000e+00,1.982423075331294982e+01,2.106121876440238339e+01
2.600000000000000000e+02,5.730270510376319626e-01,3.118416725384871597e+02,4.999730576765334944e-01,3.432551676721731670e+00,3.842353901102069980e+00,5.636529132785716989e+00,2.221885759873017285e+00,1.700060139078631494e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.998274958052583150e-02,1.982580368244183688e+01,0.000000000000000000e+00,1.982238364814248754e+01,2.106618562586076493e+01
2.650000000000000000e+02,5.681521170201428994e-01,3.118443054334208568e+02,4.999725801263426583e-01,3.428345980872557153e+00,3.839050412867669682e+00,5.642589911003377701e+00,2.221846525813281126e+00,1.699874902851334113e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.998098408508926394e-02,1.982425122158115016e+01,0.000000000000000000e+00,1.982048145883716117e+01,2.107122935357701721e+01
2.700000000000000000e+02,5.632812229871044796e-01,3.118469765668578475e+02,4.999721037165110182e-01,3.424142542712355297e+00,3.835765831106197066e+00,5.648644541190656732e+00,2.221803316759379587e+00,1.699684259769518846e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.997903971868939144e-02,1.982267504121863411e+01,0.000000000000000000e+00,1.981852015276670542e+01,2.107635236037902615e+01
2.750000000000000000e+02,5.584143258325504622e-01,3.118496872366727644e+02,4.999716284497519592e-01,3.419940873221528399e+00,3.832500215055215431e+00,5.654692542255437715e+00,2.221755734017179407e+00,1.699487824053987239e+01,1.000000000000000056e-01,5.000000000000000000e-01,9.997689854046876157e-02,1.982107432326331065e+01,0.000000000000000000e+00,1.981649536579986659e+01,2.108155711203063021e+01
